feature,pearson,abs_pearson,kept
X752,0.09056130214388586,0.09056130214388586,True
X21,0.06940129672614827,0.06940129672614827,True
X20,0.06766744946931325,0.06766744946931325,True
X28,0.06409245413469858,0.06409245413469858,True
X759,0.06405742798066756,0.06405742798066756,True
X29,0.06233883508715469,0.06233883508715469,True
X19,0.06229315978768877,0.06229315978768877,True
X27,0.06225132613430273,0.06225132613430273,True
X22,0.057675789364430116,0.057675789364430116,True
X754,0.057320340020755894,0.057320340020755894,True
X219,0.05675686406277551,0.05675686406277551,True
X756,0.05625887072893209,0.05625887072893209,True
X287,0.05589282939636527,0.05589282939636527,True
X289,0.05589194223080575,0.05589194223080575,True
X291,0.05543506402161667,0.05543506402161667,True
X293,0.055291155820027825,0.055291155820027825,True
X753,0.05468603830399545,0.05468603830399545,True
X295,0.05463726755864708,0.05463726755864708,True
X614,0.0545277485981537,0.0545277485981537,True
X218,0.05373939510917835,0.05373939510917835,True
X751,0.05353178343797753,0.05353178343797753,True
X297,0.053283216304453686,0.053283216304453686,True
X298,0.053103878833356315,0.053103878833356315,True
X285,0.052865409822752535,0.052865409822752535,True
X300,0.052631533741628655,0.052631533741628655,True
X299,0.05236611189199952,0.05236611189199952,True
X302,0.05173633581599783,0.05173633581599783,True
X26,0.05169699496504375,0.05169699496504375,True
X292,0.051508881422802494,0.051508881422802494,True
X301,0.05146496958527735,0.05146496958527735,True
X294,0.05130549404708705,0.05130549404708705,True
X296,0.05072462102835854,0.05072462102835854,True
X303,0.04988452561709291,0.04988452561709291,True
X283,0.049837776708958954,0.049837776708958954,True
X30,0.04959426994847209,0.04959426994847209,True
X465,0.04958289628726418,0.04958289628726418,True
X18,0.049538909454715174,0.049538909454715174,True
X466,0.04925487735994858,0.04925487735994858,True
X181,0.04916402396955224,0.04916402396955224,True
X288,0.048891300761992836,0.048891300761992836,True
X290,0.04887927080358403,0.04887927080358403,True
X286,0.04866139284067425,0.04866139284067425,True
X281,0.04786502634864948,0.04786502634864948,True
X217,0.04617832541316961,0.04617832541316961,True
X175,0.04581510766088516,0.04581510766088516,True
X757,0.04551486876542004,0.04551486876542004,True
X226,0.045164794532265067,0.045164794532265067,True
X225,0.0450246087512493,0.0450246087512493,True
X23,0.04495869884257697,0.04495869884257697,True
X508,0.04452500129708521,0.04452500129708521,True
X137,-0.04429003016126681,0.04429003016126681,True
X284,0.043762916802396995,0.043762916802396995,True
X95,-0.04294828230956151,0.04294828230956151,True
X198,0.042872051365061,0.042872051365061,True
X272,0.04253565236667942,0.04253565236667942,True
X472,0.042454335324755656,0.042454335324755656,True
X277,0.04208999301446082,0.04208999301446082,True
X224,0.041703718974002255,0.041703718974002255,True
X656,-0.04168189411002867,0.04168189411002867,True
X652,-0.041440337752609774,0.041440337752609774,True
X282,0.041294163688819385,0.041294163688819385,True
X31,0.04083379623378067,0.04083379623378067,True
X758,0.04082790015534467,0.04082790015534467,True
X131,-0.04058228480274715,0.04058228480274715,True
X89,-0.0405201018133613,0.0405201018133613,True
X278,0.04043902442254533,0.04043902442254533,True
X464,0.04040230044265299,0.04040230044265299,True
X197,0.040240991867475366,0.040240991867475366,True
X473,0.040191307503056294,0.040191307503056294,True
X279,0.03990285375002962,0.03990285375002962,True
X269,0.03962104104010655,0.03962104104010655,True
X280,0.03952696963041837,0.03952696963041837,True
X444,0.03946263952160934,0.03946263952160934,True
X629,0.03937014670375956,0.03937014670375956,True
X270,0.03875199262364302,0.03875199262364302,True
X271,0.038488831727812985,0.038488831727812985,True
X169,0.038476003172787994,0.038476003172787994,True
X445,0.03847578622040361,0.03847578622040361,True
X744,0.0382307652451579,0.0382307652451579,True
X373,0.03813563500589038,0.03813563500589038,True
X385,0.038094641149287276,0.038094641149287276,True
X379,0.0379445904537622,0.0379445904537622,True
X762,0.03778977462505782,0.03778977462505782,True
X750,0.037743529168034445,0.037743529168034445,True
X367,0.037703715310000774,0.037703715310000774,True
X186,0.037338148927789125,0.037338148927789125,True
X432,0.03733761760609302,0.03733761760609302,True
X361,0.03718048875204469,0.03718048875204469,True
X471,0.03706503725747827,0.03706503725747827,True
X435,0.03694136424471341,0.03694136424471341,True
X205,0.03681751525419727,0.03681751525419727,True
X331,0.03631600872693323,0.03631600872693323,True
X507,0.036025541547114966,0.036025541547114966,True
X355,0.035867200079899186,0.035867200079899186,True
X83,-0.03572961748025546,0.03572961748025546,True
X712,-0.03561453774495953,0.03561453774495953,True
X204,0.03554033947818024,0.03554033947818024,True
X451,0.03532550346300962,0.03532550346300962,True
X189,0.03496771933016375,0.03496771933016375,True
X196,0.0345566639159599,0.0345566639159599,True
X648,-0.034518304748459086,0.034518304748459086,True
X627,0.03451756657478562,0.03451756657478562,True
X179,-0.03439725260478684,0.03439725260478684,True
X325,0.0342278894100073,0.0342278894100073,True
X452,0.03421140151396883,0.03421140151396883,True
X266,0.03411763481790774,0.03411763481790774,True
X268,0.033886533072512486,0.033886533072512486,True
X24,0.0338048758410444,0.0338048758410444,True
X708,-0.033510111800844844,0.033510111800844844,True
X267,0.03315314252607519,0.03315314252607519,True
X438,0.03314161198832115,0.03314161198832115,True
X44,0.033092916324086896,0.033092916324086896,True
X111,0.03308684180806963,0.03308684180806963,True
X77,-0.03303193585508202,0.03303193585508202,True
X153,0.03298978762943923,0.03298978762943923,True
X276,0.032973702438566815,0.032973702438566815,True
X46,0.0329094980614134,0.0329094980614134,True
X238,0.03283975128701214,0.03283975128701214,True
X42,0.032786615056290935,0.032786615056290935,True
X125,-0.03270888026827173,0.03270888026827173,True
X48,0.03270096223712161,0.03270096223712161,True
X40,0.03246281450927512,0.03246281450927512,True
X671,0.03244390992141148,0.03244390992141148,True
X32,0.032325379784959724,0.032325379784959724,True
X50,0.03218580518224625,0.03218580518224625,True
X384,-0.032097556858653245,0.032097556858653245,True
X245,0.03202690624293864,0.03202690624293864,True
X337,0.032014567726707674,0.032014567726707674,True
X319,0.03200070802845066,0.03200070802845066,True
X117,0.03181306072875456,0.03181306072875456,True
X173,-0.03177639055144397,0.03177639055144397,True
X183,0.031735525560149414,0.031735525560149414,True
X443,0.03161367849524137,0.03161367849524137,True
X203,0.0315131280356539,0.0315131280356539,True
X147,0.03149554065060434,0.03149554065060434,True
X246,0.03141753019597827,0.03141753019597827,True
X94,0.03130580895488493,0.03130580895488493,True
X336,-0.031051579127747003,0.031051579127747003,True
X133,0.030838371664293634,0.030838371664293634,True
X265,0.030835444363369994,0.030835444363369994,True
X313,0.030764818908852708,0.030764818908852708,True
X239,0.03062702230435596,0.03062702230435596,True
X139,0.030552103259068347,0.030552103259068347,True
X105,0.030542955545773742,0.030542955545773742,True
X71,-0.0305340641740485,0.0305340641740485,True
X274,0.030458786213128565,0.030458786213128565,True
X163,0.030298863392721864,0.030298863392721864,True
X431,0.030077328511292925,0.030077328511292925,True
X378,-0.029967710920407845,0.029967710920407845,True
X342,-0.029857224503939975,0.029857224503939975,True
X586,0.029837735091201953,0.029837735091201953,True
X275,0.029810258513606084,0.029810258513606084,True
X273,0.02977978524898732,0.02977978524898732,True
X264,0.02966478065039442,0.02966478065039442,True
X159,0.029654557809530573,0.029654557809530573,True
X349,0.029479664314442173,0.029479664314442173,True
X43,0.029359872980291406,0.029359872980291406,True
X667,0.029310356279236158,0.029310356279236158,True
X212,0.028937257192338244,0.028937257192338244,True
X501,0.028855293396407848,0.028855293396407848,True
X211,0.028824218131708837,0.028824218131708837,True
X450,0.028652125458330607,0.028652125458330607,True
X52,0.028611528491591067,0.028611528491591067,True
X127,0.02860830044075028,0.02860830044075028,True
X740,-0.02857803101741954,0.02857803101741954,True
X592,0.02852047603595086,0.02852047603595086,True
X41,0.028453414186260993,0.028453414186260993,True
X47,0.02819092510992908,0.02819092510992908,True
X45,0.028187891938514825,0.028187891938514825,True
X54,0.028059706860190287,0.028059706860190287,True
X121,0.028028781098550035,0.028028781098550035,True
X49,0.028018808697671104,0.028018808697671104,True
X38,0.027959189841645988,0.027959189841645988,True
X612,0.02795788789415179,0.02795788789415179,True
X330,-0.02785755879680941,0.02785755879680941,True
X343,0.027815675670620498,0.027815675670620498,True
X434,0.027773151730941727,0.027773151730941727,True
X39,0.02777231797538292,0.02777231797538292,True
X748,-0.02771470209834399,0.02771470209834399,True
X657,-0.027557918181504843,0.027557918181504843,True
X233,0.027318303069592136,0.027318303069592136,True
X704,-0.02731174838969966,0.02731174838969966,True
X500,0.02730929446889912,0.02730929446889912,True
X727,0.027299859251533103,0.027299859251533103,True
X766,0.027225035636269594,0.027225035636269594,True
X56,0.027084337616812382,0.027084337616812382,True
X458,0.02705299138280715,0.02705299138280715,True
X625,0.026971276479188934,0.026971276479188934,True
