feature,importance_mean,importance_std,is_engineered
X270,0.10370299898412003,0.0014043122198445944,False
X202,0.10232769843415775,0.0015620640304543534,False
X266,0.10101639621023999,0.0007486749264661686,False
X155,0.10093325154024586,0.0012703516301476791,False
X11,0.10056205997212664,0.0017248004432122886,False
X3,0.09873999073928774,0.0015006974178428684,False
X424,0.09801952997914878,0.0014470283432650674,False
X342,0.09777391938662434,0.001815973723334088,False
X147,0.09754129822410458,0.0010809814592028842,False
X497,0.09740850407121893,0.0013547971944914328,False
X467,0.09732587973200676,0.0015128881210326938,False
X489,0.0965549307538798,0.0016869245468633719,False
X208,0.0964665404008677,0.0015585539610519124,False
X5,0.09476859646931497,0.0014616383103144793,False
X319,0.09457852462450975,0.0018736417915377562,False
X568,0.09446627288738495,0.0007284952413956012,False
X71,0.09288146240081703,0.001602650678074338,False
X738,0.09119753502053982,0.0010668706896998776,False
X631,0.09020652819728874,0.0012491258299196057,False
X126,0.09018491398976891,0.0014320845796750152,False
X66,0.08888032810929225,0.00125550146727329,False
X600,0.08831434144440688,0.0013104872397767253,False
X400,0.0876522483470355,0.001191854900304597,False
X150,0.08727907822112543,0.001257081814072887,False
X159,0.08725731948819374,0.001313809347039187,False
X233,0.08725397789786189,0.001030018395573027,False
X588,0.08680488976220423,0.001014274601389442,False
X616,0.0867139669750376,0.0014929969358316874,False
X498,0.08517573256559871,0.001335743698945494,False
X64,0.08387619133038876,0.001089912156328514,False
X216,0.08370601706824429,0.0012379715147403164,False
X17,0.08355461259157022,0.0007677418816167532,False
X281,0.08314308594029556,0.0017916436248539593,False
X555,0.08225990028580232,0.0008803124243799124,False
X250,0.0819989603158883,0.0015931063711374233,False
X360,0.08178223979538593,0.0010380222426237095,False
X364,0.07987744942558306,0.001225488719894226,False
X599,0.07952509571116803,0.0007393916680686942,False
X682,0.07867947346631718,0.0013223385872333073,False
X684,0.07846948107803312,0.0014391448336689516,False
X127,0.07705751882391952,0.0012130479943444072,False
X460,0.0769105086620335,0.0009861060581450394,False
X461,0.07633928310978397,0.0013497070707776634,False
X148,0.07624385551037208,0.0009108624134437285,False
X530,0.07482203860320776,0.0009266318750703084,False
X106,0.06900945940692364,0.0008691163740518319,False
X365,0.06844560777403877,0.0009149282183979332,False
X272,0.06777308246439001,0.0009184913746881309,False
X760,0.066648008189656,0.001002556958393996,False
X592,0.06530761794582926,0.0008273190503743059,False
X478,0.06513773619102674,0.0006058023988323491,False
X576,0.06500208787078617,0.001121821637783513,False
X368,0.06389426738767193,0.0009687577979439959,False
X473,0.06250666810244745,0.0010137573826444416,False
X138,0.06136941345939876,0.0013679231718335839,False
X617,0.061153977598373876,0.0010819826805810822,False
X314,0.06113552619223887,0.0011611078113770456,False
X504,0.06080930364538202,0.0011036761409349378,False
X79,0.06046054793892851,0.001126583147186588,False
