feature,importance_mean,importance_std,is_engineered
X490,0.27926930088591073,0.0031542177535709127,False
X707,0.27864498792418313,0.0023922162525047133,False
X87,0.2786273532911311,0.0021519804006671513,False
X267,0.27858042103147207,0.0015767109447313514,False
X710,0.2779088502606322,0.002733223355170364,False
X222,0.2767236657271491,0.0019160774169651963,False
X13,0.2766747771576336,0.0022873203528945446,False
X275,0.27615649507548035,0.0015017052617397322,False
X642,0.2755617610298829,0.0021872803033884084,False
X493,0.27533288858144117,0.0017763765319408844,False
X215,0.274738126257839,0.0019679356378373733,False
X136,0.2734326085507971,0.001418442491860721,False
X469,0.27336771450589165,0.002360353083963308,False
X463,0.2731059145120246,0.002607961155630401,False
X719,0.27309133068825286,0.0023832364178005103,False
X253,0.2730865022426221,0.0022255471061554404,False
X636,0.273030090184955,0.0021143411788793268,False
X483,0.27244042316914124,0.0030061991734422,False
X238,0.2712337028883027,0.0017123443129263534,False
X487,0.2701763817313179,0.0020710367605778776,False
X618,0.27015114866002243,0.002073020899365624,False
X720,0.270001783303168,0.0021695393114774717,False
X278,0.2697201831434364,0.001965529314939212,False
X619,0.26951183488056507,0.0019634098331888193,False
X739,0.26920112898141124,0.001782139907758125,False
X283,0.26873426732063965,0.0027109326468428402,False
X260,0.2680325612989307,0.0026783318735640214,False
X204,0.265700833644576,0.0020708457308480648,False
X217,0.26490401150526943,0.002328271595886139,False
X377,0.2643830247270558,0.0012894579770002788,False
X651,0.2641732969821716,0.0012714461602137727,False
X332,0.26397803145786025,0.0020936545868728614,False
X690,0.2629296236635875,0.0019442612717185531,False
X629,0.2622768976166626,0.002579856628118009,False
X736,0.2606379090641371,0.002277759682708488,False
X711,0.2604387857929814,0.002567318490764573,False
X40,0.2602809941172423,0.0015243460778517877,False
X458,0.2592402979148014,0.0015193008509888492,False
X646,0.2591928701395004,0.0015574414231191,False
X113,0.25917970010708097,0.0023240683226012017,False
X386,0.2577793784247034,0.0021549074956351464,False
X447,0.25716868290679,0.0025030154396040723,False
X169,0.25698315637531904,0.0017044899511008541,False
X119,0.2561418849406552,0.002303310296057367,False
X334,0.2542641125832817,0.002011384750401579,False
X297,0.25327959597899674,0.001842941027146167,False
X688,0.25305186875935093,0.0014542316931455252,False
X457,0.2529543655494163,0.001522938110484706,False
X323,0.25276533033965276,0.0013604750620301899,False
X276,0.25240388605433706,0.0018337721539902145,False
X704,0.2516379965292017,0.0025329115525660165,False
X554,0.2515121371249832,0.0022566546811898084,False
X157,0.25150155803295254,0.0024364433063991746,False
X12,0.2509295089416451,0.0023182556164145257,False
X732,0.2509064914600018,0.0019127020602648928,False
X77,0.25045733579122176,0.002428799628908726,False
X675,0.25035842866590285,0.0021864556743692418,False
X178,0.24873967821487408,0.0015947215394467383,False
X29,0.24777663837907604,0.0022260094463827386,False
X414,0.24758826124996233,0.0018125314603217384,False
X494,0.24721989205391065,0.0021245565451321604,False
X22,0.24638645567584544,0.0019211618376834493,False
X455,0.2461083616104555,0.0021251700814150813,False
X263,0.245439846007528,0.0026151365681243753,False
X687,0.24466204301250954,0.0017458828565538073,False
X560,0.24362901703552167,0.0025864151828066282,False
X112,0.24322872861998857,0.001708286112086378,False
X154,0.2431874060678473,0.0017250707092661085,False
X420,0.24181004545863183,0.0021734850289871137,False
X223,0.24152701344786126,0.0020749892917682495,False
X591,0.24139119913536358,0.0015061760257393325,False
X652,0.2412702327047486,0.0016833142979979037,False
X672,0.24085987636327974,0.0016305853400635077,False
X137,0.23955170250851343,0.0021255304225112023,False
X280,0.23950382125332564,0.002210003524681122,False
X48,0.23895889341103999,0.0016879727180044593,False
X338,0.23879982139988493,0.0020957931820690177,False
X225,0.23821884086883854,0.0024681388003183215,False
X370,0.23799083703922178,0.002079192128004155,False
X201,0.23745891149576845,0.001987625570707513,False
X551,0.23738898780691936,0.0022571739287288715,False
X83,0.23693178928808706,0.001902078584344189,False
X722,0.2367433907196459,0.0021102331258174654,False
X131,0.2359449831688792,0.0016718283905309886,False
X671,0.23509907783739936,0.00202445770589463,False
X171,0.23496029732361517,0.0019406306261099144,False
X75,0.2342655648704776,0.0018963012771377609,False
X205,0.23389837888039117,0.0017914347120323935,False
X8,0.23184664618138515,0.0019642069243584657,False
X374,0.23171353227974212,0.0014290054776714314,False
X376,0.2307764713792794,0.001970341184480076,False
X268,0.2272512547711208,0.0018659906405589066,False
X89,0.22715384560108925,0.0021444942288422497,False
